"Date","Close","CloseI","correlation","beta","sdC","sdI","r2"
"2007-06",-0.166845211098722,-0.0285334311505426,-1,-0.25740932512378,0.017283537179564,0.0671441765804441,1
"2007-07",0.335211280406817,-0.00601662700611061,-0.329559374512931,-1.97381663144851,0.297169836034125,0.0496171243706896,0.108609381329354
"2007-08",-0.166666666666666,-0.0217938021823688,-0.175083810356952,-1.02453047727322,0.255334286721331,0.0436345241314115,0.0306543406491092
"2007-09",0.0354430935903332,0.00667828261556469,-0.164346121517457,-0.9739221548148,0.224207935166396,0.0378343426893719,0.0270096476578308
"2007-10",-0.034229880724238,0.0901450965595307,-0.118511313378372,-0.485064704267103,0.200542479649449,0.0489966646559476,0.0140449313986668
"2007-11",-0.129113936583738,-0.00821872246782673,-0.0709631587090864,-0.289382005468777,0.186757924581698,0.04579736124505,0.00503576989397098
"2007-12",-0.209302261134712,-0.0366500150141237,0.0619046039065783,0.245199848303317,0.182361427179046,0.0460400444595398,0.00383217998483035
"2008-01",-0.181985307498384,-0.128656384725351,0.202194120603144,0.564731619547567,0.174921004037898,0.0626279764798663,0.0408824624064787
"2008-02",0.107865018440813,-0.00442963257804818,0.195712147946828,0.580497393532384,0.175157867480118,0.0590537061083416,0.0383032448539612
"2008-03",0.0182556543254737,0.00748645496344857,0.20418813748196,0.609849325241145,0.167840016452943,0.0561957502222647,0.0416927954883519
"2008-05",-0.0717131493502869,0.0250132180740825,0.195789287814482,0.577209597108992,0.160120632085609,0.0543128608350676,0.0383334452229022
"2008-06",-0.0729613463757244,-0.114308623007352,0.185334337115513,0.470324279697779,0.153389031984591,0.0604439442971598,0.0343488165140466
"2008-07",-0.0902777117653215,-0.0136889963599615,0.185520919055616,0.471690656624228,0.147656737583932,0.0580749550083794,0.0344180114072403
"2008-08",-0.0330789160161638,-0.014644862334957,0.184728464336411,0.470133604823499,0.142435724682876,0.0559669260341211,0.0341246055360888
"2008-09",0.0210525807961186,-0.0614829906721359,0.147166113827379,0.368758697393784,0.138972549055206,0.0554618782355102,0.021657865059053
"2008-11",-0.288659741856797,-0.189023926336746,0.348896102060058,0.747614829722111,0.146304407637067,0.06827718700785,0.121728490032703
"2008-12",-0.199275375154102,0.0320068466562493,0.290423948828438,0.624533899564701,0.145381875388619,0.0676062234057679,0.0843460700531032
"2009-01",-0.022624476428643,-0.0810586822129966,0.267049505064444,0.56440737486421,0.141761384333005,0.0670744380909043,0.0713154381551645
"2009-02",-0.0972222033615204,-0.0981610870416875,0.269322802382825,0.552792122956503,0.138109365550712,0.0672875025181187,0.0725347718833383
"2009-03",0.00512817716526492,0.0254694458848037,0.285040351754593,0.580160311853316,0.135656968056173,0.0666500432771239,0.0812480021283818
"2009-04",0.173469382028547,0.156493921944978,0.41429808503167,0.776137301610134,0.142060945391183,0.0758313993042944,0.171642903260909
"2009-05",0.0826087261487525,0.0427417354157447,0.434308732251966,0.819477672997749,0.1418240397209,0.075164242936251,0.18862407491031
"2009-06",-0.140562219427748,0.0385705047094533,0.406503841051477,0.76508299522237,0.13990252941186,0.0743330016924617,0.165245372789605
"2009-07",-0.0450256684974518,0.109043894029826,0.389886025050634,0.695694814538366,0.136971021503988,0.0767622325268458,0.152011112529784
"2009-08",0.113300441350607,0.0469825260340806,0.408754468241054,0.743290629359386,0.138178207241657,0.0759877191943673,0.167080215307027
"2009-09",0.0176991312070058,0.0344035700028062,0.414451238850098,0.752809924498572,0.136083876238081,0.0749194840011745,0.171769829384381
"2009-10",-0.121739081323472,-0.0290317210663414,0.417963241810029,0.762088420154261,0.134313295751183,0.0736633952514199,0.174693271504348
"2009-11",-0.00495052926466,0.0201405538913255,0.420288345001263,0.766095242680036,0.132138515893346,0.0724926550404546,0.1766422929439
"2009-12",0.101989972975823,0.0253591590796276,0.425863065977819,0.790735012203682,0.132651970273062,0.0714418533347215,0.181359350964028
"2010-01",-0.0812640207571604,-0.0831071863222361,0.427512226917855,0.779039381834785,0.130614339376577,0.0716770273702633,0.182766704164263
"2010-02",-0.0417689728780478,-0.0560940265975168,0.423973147800052,0.766614603129522,0.128490609837887,0.0710612191488784,0.179753230055485
"2010-03",-0.0384616150856383,0.0520341619221127,0.420283424048598,0.751683157086849,0.12646956357392,0.0707120556256362,0.176638156530013
"2010-04",-0.117333304499172,-0.0348715991818697,0.42428187660914,0.760876463560027,0.125190439700065,0.0698090126759145,0.180015110818973
"2010-05",-0.329305132627451,-0.107965896913937,0.471249476806718,0.880132369814565,0.132359476787275,0.0708692650397074,0.222076069390606
"2010-06",0.198198251405495,-0.0102570673326637,0.448244785007156,0.879302373787052,0.137020888435795,0.0698495767887767,0.200923387286111
"2010-07",-0.00110803794402647,0.133471442658766,0.441263070512516,0.820333556849967,0.135308198901954,0.0727832121634327,0.194713097398133
"2010-08",-0.181818181818185,-0.0297910255915408,0.44351984252868,0.834622249469383,0.135298930568255,0.0718981076985204,0.196709850716665
"2010-09",0.0370370370370441,0.0321488171198587,0.448404524879155,0.845056184613627,0.134209883708362,0.0712145774849871,0.201066617932101
"2010-10",0.0714285714285663,0.0283798935398736,0.453325785553,0.860254311971383,0.133782617365525,0.070499048091468,0.205504267847244
"2010-11",-0.100000000000002,-0.142949637883713,0.451748114568046,0.82056440731064,0.132394150509068,0.0728874020606499,0.204076359015784
"2010-12",0.115740768662542,0.0638703601506194,0.467020761255106,0.853343248829401,0.133097413934294,0.0728420312247726,0.218108391443299
"2011-01",-0.128630777251199,0.0960432928098824,0.432669046586887,0.776597562250075,0.132179854216206,0.073641914785336,0.187202503874406
"2011-02",0.104761968218469,0.00414582682653153,0.429249771443363,0.781486228512986,0.132521729876363,0.0727906905908612,0.184255366284179
"2011-03",0.211206922547885,-0.0252792245387298,0.400092065940399,0.756759390896439,0.136243040196566,0.0720305027965021,0.160073661228457
"2011-04",-0.0782918561922784,0.0285917260554058,0.395440730649638,0.747114584793217,0.134877831541567,0.0713895690685762,0.156373371456719
"2011-05",0.0424711133184299,-0.0370350289237139,0.387238658068745,0.732488837846159,0.133882837089148,0.0707787033660256,0.149953778302882
"2011-06",-0.125925964975077,-0.0110824369391943,0.386671007458853,0.735044905103656,0.133121606435994,0.0700287360918283,0.149514468009245
"2011-07",-0.114406856327654,-0.0703867959939437,0.393255877753028,0.743443286101965,0.132210436150104,0.0699347644780384,0.154650185387305
"2011-08",-0.129186527483675,-0.0947076087345593,0.402742775354488,0.752798472908168,0.131502252539693,0.0703529351601956,0.162201743100235
"2011-09",-0.0879120879120884,-0.0197279388555761,0.403359336040831,0.754771261037828,0.130361791477484,0.0696669949822266,0.1626987539713
"2011-10",-0.018072325488605,0.0477734771618554,0.403351617730677,0.750309164445841,0.129112587284233,0.0694084164478408,0.162692527525954
