"Date","Close","CloseI","correlation","beta","sdC","sdI","r2"
"2011-09",-0.00933329284154705,-0.0197279388555761,-1,-0.350524737051738,0.0185843423990746,0.0530186330225577,1
"2011-10",0.112045974303802,0.0477734771618554,0.724036823849456,0.648709124005905,0.0638580831591075,0.0712732440421383,0.524229322290008
"2011-11",0.013312852556846,-0.0564384156806602,0.742778471744069,0.658885734102118,0.053806309298797,0.0606572067395147,0.551719858086455
"2011-12",0.0435952112548406,0.0138232800387597,0.726100055897727,0.605113389616781,0.046827025195571,0.0561896434543637,0.527221291174682
"2012-01",0.0103005956257622,-0.00666560950198769,0.671118685008139,0.571343828710972,0.0431102551552313,0.050638680766744,0.450400289367054
"2012-02",0.0393653123844711,-0.0050885869051891,0.673649770202302,0.571425576305827,0.039476554266059,0.0465386444226581,0.453804012893614
"2012-03",0.0128065523338063,-0.0540876185044737,0.687317745299971,0.567987405814092,0.0371935983634606,0.0450077235957829,0.472405683004236
"2012-04",-0.0260962363908233,-0.124500499500499,0.76813357086712,0.559055768924605,0.0394790501652247,0.0542435754418373,0.590029182693073
"2012-05",-0.0218231212108744,-0.131393552319569,0.799544434518116,0.533388473427938,0.0399035779783195,0.0598150977745779,0.639271302768893
"2012-06",0.0477265475994053,0.16624526636257,0.686423404370359,0.31399781370817,0.0388265398940593,0.0848778065657858,0.471177090067393
"2012-07",0.0980800134110735,-0.0512658173021592,0.537612805545186,0.284890747113413,0.0430864340110251,0.0813077255204198,0.289027528686166
"2012-08",0.0499999823630977,0.101274824127518,0.544525067668537,0.265517017139741,0.0416977990334378,0.0855142810992107,0.296507549319425
"2012-09",0.0175313496778926,0.0388114008489995,0.519729882304156,0.250247745747009,0.0401951221544322,0.0834796974660618,0.270119150559892
"2012-10",0.0873108017137565,0.0174352860275995,0.516856194600861,0.265840105650201,0.0415665336802976,0.0808151966694454,0.267140325897283
"2012-11",0.0218414986348572,0.0116921287348186,0.509523567903027,0.262011408590817,0.0402501714303057,0.0782729693572458,0.25961426624863
"2012-12",0.00796330440107695,0.0293524436615962,0.481905059593747,0.248706074348366,0.0394093041147234,0.076361396068486,0.232232486462053
"2013-01",0.131808599618899,0.023850603573615,0.458527060986557,0.277537608678337,0.0450543047540397,0.0744353820804359,0.21024706565697
"2013-02",0.0990081452572618,-0.015785131253726,0.424898049208821,0.270557032594978,0.0460878291483028,0.0723789306437966,0.180538352221462
"2013-03",-0.0981112896767012,-0.0377021265386677,0.405608031598047,0.311671544204378,0.0544105578149801,0.0708096701924571,0.164517875296843
"2013-04",0.0915494253182876,0.0630050505050506,0.435908954941905,0.336406901226864,0.0545648358970456,0.0707039614993435,0.190016616998543
"2013-05",0.0303904116745535,-0.0116878953112008,0.436181367938509,0.336593163954307,0.0532610380086475,0.0690194421761652,0.190254185736709
"2013-06",-0.0426759071458575,-0.0670503858200199,0.465480169164279,0.369442323152319,0.0545163943941057,0.0686881250319886,0.216671787885206
"2013-07",0.0829836152604293,0.0864003733800645,0.491889960289905,0.382663677835459,0.0543284222977905,0.069835751430174,0.241955733034004
"2013-08",-0.0398201684931047,-0.0169445756167175,0.484334299568977,0.39072620726565,0.0551969385415482,0.0684207254843713,0.234579713738971
"2013-09",0.0717392241138535,0.108027212999819,0.500769354985651,0.388135895659862,0.0546667531311035,0.0705305410057014,0.250769946892745
"2013-10",0.0505538439706119,0.0785753270640954,0.501982630031007,0.381006890067588,0.0537159989888198,0.0707716819566371,0.251986560852847
"2013-11",0.00237634722769764,-0.00709542672799979,0.501882210104524,0.383106307668895,0.0530347635462985,0.0694773325528,0.251885752819401
"2013-12",-0.0368944225966041,0.00804063888330231,0.484037979892696,0.380495863466139,0.0536359713428881,0.0682316148772128,0.234292765978602
"2014-01",-0.0609230268004414,0.000352939983166323,0.464113901835392,0.382419421576622,0.05524519584205,0.0670469697752444,0.215401713876872
"2014-02",0.0190038910434254,0.0195560569525268,0.462348980845047,0.380711130843093,0.0543346164608165,0.0659858683134186,0.213766580088453
"2014-03",0.0662380608831667,0.0223744636567882,0.464440515028377,0.385217411044789,0.0539099125231461,0.0649969259423571,0.215704991999824
"2014-04",-0.0292521482490807,0.011459794013829,0.452831911983865,0.382032530701546,0.0539815351760346,0.0639855504993233,0.205056740510963
"2014-05",0.0526560512286924,0.0324792231869682,0.456367193274179,0.385314078091039,0.0533528601134251,0.0631912935643137,0.208271015096952
"2014-06",-0.00782046579165618,0.0115569283738124,0.451615400586888,0.383606718525092,0.0528877106827997,0.0622640415109769,0.203956470047255
"2014-07",-0.0664822481832704,-0.0198013278424956,0.451517057305354,0.398943588423681,0.0543502674640968,0.0615126387319857,0.203867653037686
"2014-08",0.0322163444316683,0.00201729761104641,0.451129183305273,0.398739600210979,0.0536102420570485,0.060653982456715,0.203517540029683
"2014-09",-0.112983701161974,0.00901314192387592,0.411582328243298,0.39436455782913,0.0573298053081574,0.0598327975423442,0.169400012922174
"2014-10",-0.109078051721101,-0.0321186268821302,0.418880405131212,0.425150077096606,0.0602239529397414,0.0593358326035767,0.175460793802889
"2014-11",0.103870427995939,0.0279543793625416,0.421842248682661,0.438609002318641,0.0610266821093061,0.0586938085505353,0.177950882773644
"2014-12",0.00661912290612054,-0.0456052240249222,0.42206385400403,0.435113650600577,0.0602890317749291,0.0584808614254591,0.178137896856735
"2015-01",0.0215033646186855,0.0120433683240917,0.422117392315959,0.435062104334931,0.0595510628627298,0.0577791977623203,0.178183092895625
"2015-02",0.183541950567681,0.0744955941431968,0.454614771912304,0.500656537618652,0.0639905974310159,0.0581058443658872,0.206674590840876
"2015-03",0.0709981783514628,0.0306665423791685,0.458283566650778,0.506931841491757,0.063664946362507,0.0575552693706944,0.210023827462158
"2015-04",-0.0150975101671125,-0.0118130746186981,0.460073006541096,0.510498119906546,0.063199965713869,0.0569573071975206,0.211667171347764
"2015-05",0.0111483755312645,-0.0147035916227493,0.460693527192938,0.510674799944537,0.0625168249507989,0.0563981159802972,0.212238525997471
"2015-06",-0.0559538246896827,-0.039946122609021,0.471097228092282,0.527444149535156,0.0628810834854014,0.056163489832088,0.221932598316232
