"Date","Close"
"2017-04",5.05650091171265
"2017-05",5.22898530960083
"2017-06",5.57395267486572
"2017-07",5.58303117752075
"2017-08",5.21082878112793
"2017-09",4.86404466629028
"2017-10",5.17451572418213
"2017-11",5.37423467636108
"2017-12",5.40691518783569
"2018-01",5.60118675231934
"2018-02",6.12771654129028
"2018-03",6.00970125198364
"2018-04",6.12771654129028
"2018-05",6.14587259292603
"2018-06",5.83267784118652
"2018-07",5.96275520324707
"2018-08",6.13404655456543
"2018-09",6.03682708740234
"2018-10",5.18500423431396
"2018-11",5.03686189651489
"2018-12",4.60169172286987
"2019-01",4.78582811355591
"2019-02",5.01551008224487
"2019-03",4.82332706451416
"2019-04",5.32956552505493
"2019-05",4.72020435333252
"2019-06",4.87957620620728
"2019-07",4.49662160873413
"2019-08",3.86374974250793
"2019-09",4.06710481643677
"2019-10",3.65279221534729
"2019-11",3.97968149185181
"2019-12",4.0728063583374
"2020-01",3.54651880264282
"2020-02",3.03409433364868
"2020-03",2.23848700523376
"2020-04",2.23463439941406
"2020-05",2.55634450912476
"2020-06",2.15757775306702
"2020-07",1.96493709087372
"2020-08",2.15950441360474
"2020-09",2.38104104995728
"2020-10",2.5274486541748
"2020-11",3.33846664428711
"2020-12",3.80080485343933
"2021-01",3.68907308578491
"2021-02",4.33634662628174
"2021-03",4.16682243347168
"2021-04",4.13985252380371
"2021-05",4.31515550613403
"2021-06",4.30167102813721
"2021-07",3.96840238571167
"2021-08",3.79117274284363
"2021-09",3.23058772087097
"2021-10",3.71989560127258
"2021-11",3.7121901512146
"2021-12",4.28625965118408
"2022-01",3.86576843261719
"2022-02",3.58603429794312
"2022-03",3.09649991989136
"2022-04",3.02850914001465
"2022-05",3.54135465621948
"2022-06",3.20917057991028
"2022-07",3.69039869308472
"2022-08",3.61167025566101
"2022-09",3.00939726829529
"2022-10",3.49948191642761
"2022-11",3.55852842330933
"2022-12",3.55656027793884
"2023-01",4.05399990081787
"2023-02",4.09200000762939
