"Date","Open","High","Low","Close","Volume","Adjusted"
"2000-01-03",42.765796661377,43.7603492736816,42.1155128479004,43.6073417663574,47677,41.0204658508301
"2000-01-04",43.5308380126953,43.5308380126953,41.0062026977539,42.0772590637207,38413,39.5811500549316
"2000-01-05",40.3176651000977,41.6947402954102,40.3176651000977,41.5034790039062,37985,39.0414085388184
"2000-01-06",NA,NA,NA,NA,NA,NA
"2000-01-07",41.8860015869141,42.0772590637207,40.547176361084,41.8860015869141,18015,39.401237487793
"2000-01-10",43.033561706543,43.2248229980469,41.1209602355957,42.2302665710449,54823,39.7250785827637
"2000-01-11",42.0772590637207,42.4597816467285,40.1646575927734,41.5034790039062,60347,39.0414085388184
"2000-01-12",40.9296989440918,40.9296989440918,39.7821388244629,40.8914451599121,13076,38.4656791687012
"2000-01-13",40.7384376525879,41.2357139587402,38.8258361816406,38.8258361816406,48149,36.5226058959961
"2000-01-14",38.7110786437988,40.9296989440918,38.6345748901367,39.2083549499512,34293,36.8824348449707
"2000-01-17",39.1318511962891,39.1318511962891,36.9897384643555,38.1755523681641,63356,35.9109001159668
"2000-01-18",37.1044921875,43.8751068115234,36.4159545898438,43.569091796875,218195,40.9844818115234
"2000-01-19",44.3723831176758,47.4325485229492,41.2739677429199,42.765796661377,141908,40.2288398742676
"2000-01-20",43.5308380126953,46.8587684631348,42.8423004150391,45.7112045288086,164946,42.9995231628418
"2000-01-21",47.011775970459,47.011775970459,43.9898643493652,45.1374244689941,50427,42.4597778320312
"2000-01-24",45.9024658203125,47.6238098144531,44.9461631774902,45.5199432373047,83860,42.8196067810059
"2000-01-25",44.4871406555176,45.8642158508301,44.2193756103516,44.6783981323242,24721,42.0279846191406
"2000-01-26",44.7166519165039,45.1374244689941,42.4597816467285,43.8751068115234,47700,41.272346496582
"2000-01-27",43.2248229980469,44.525390625,42.4980316162109,43.301326751709,41852,40.7326011657715
"2000-01-28",42.6892929077148,43.033561706543,40.1646575927734,40.9296989440918,49706,38.5016632080078
"2000-01-31",40.3559188842773,40.3559188842773,38.8258361816406,39.4761199951172,15072,37.1343154907227
"2000-02-01",39.7821388244629,40.4706726074219,39.0936012268066,39.590877532959,12886,37.2422637939453
"2000-02-02",39.9733963012695,42.0772590637207,38.8258361816406,40.7384376525879,27323,38.3217506408691
"2000-02-03",41.2357139587402,42.8040504455566,40.547176361084,42.8040504455566,72868,40.2648277282715
