"Date","X1","Y1","X1","Y1","X1","Y1","X1","Y1","X1","Y1"
"2021-07",1.76699995994568,1.70200002193451,8821.2001953125,8675.7001953125,-1,-0.190516807595435,-0.000192248783069239,-2.90550804719357e-05,1,0.036296653976356
"2021-08",1.70200002193451,1.79100000858307,8675.7001953125,8846.599609375,-0.190516807595435,-0.193280311047026,-2.90550804719357e-05,-4.37432246572488e-05,0.036296653976356,0.0373572786384351
"2021-09",1.79100000858307,1.70299994945526,8846.599609375,8796.2998046875,-0.193280311047026,-0.0954275367968713,-4.37432246572488e-05,-2.3108217239027e-05,0.0373572786384351,0.00910641477911823
"2021-10",1.70299994945526,1.74000000953674,8796.2998046875,9057.7001953125,-0.0954275367968713,-0.0518107915625601,-2.3108217239027e-05,-1.11584089588932e-05,0.00910641477911823,0.00268435812233905
"2021-11",1.74000000953674,1.52999997138977,9057.7001953125,8305.099609375,-0.0518107915625601,0.724334145190343,-1.11584089588932e-05,0.000223983343797444,0.00268435812233905,0.524659953888624
"2021-12",1.52999997138977,1.6085000038147,8305.099609375,8713.7998046875,0.724334145190343,0.710047445672689,0.000223983343797444,0.000237524448294356,0.524659953888624,0.504167375106311
"2022-01",1.6085000038147,1.5900000333786,8713.7998046875,8612.7998046875,0.710047445672689,0.729621710249282,0.000237524448294356,0.000257420854927124,0.504167375106311,0.532347840067087
"2022-02",1.5900000333786,1.49899995326996,8612.7998046875,8479.2001953125,0.729621710249282,0.76833990330236,0.000257420854927124,0.000307470281539866,0.532347840067087,0.59034620700668
"2022-03",1.49899995326996,1.39499998092651,8479.2001953125,8445.099609375,0.76833990330236,0.777598236915887,0.000307470281539866,0.000381563525839071,0.59034620700668,0.604659018054696
"2022-04",1.39499998092651,1.36899995803833,8445.099609375,8584.2001953125,0.777598236915887,0.728866689341674,0.000381563525839071,0.000421999966842126,0.604659018054696,0.531246650831892
"2022-05",1.36899995803833,1.30799996852875,8584.2001953125,8851.5,0.728866689341674,0.519636949432499,0.000421999966842126,0.000350169100963472,0.531246650831892,0.270022559215513
"2022-06",1.30799996852875,1.25800001621246,8851.5,8098.7001953125,0.519636949432499,0.657742272588765,0.000350169100963472,0.000415267844660349,0.270022559215513,0.432624897150233
"2022-07",1.25800001621246,1.08299994468689,8098.7001953125,8156.2001953125,0.657742272588765,0.736543970337072,0.000415267844660349,0.000516607478281313,0.432624897150233,0.542497020239898
"2022-08",1.08299994468689,1.07099997997284,8156.2001953125,7886.10009765625,0.736543970337072,0.80542807737245,0.000516607478281313,0.000546144053129054,0.542497020239898,0.648714387819881
"2022-09",1.07099997997284,0.962000012397766,7886.10009765625,7366.7998046875,0.80542807737245,0.854020480048522,0.000546144053129054,0.000501975851118893,0.648714387819881,0.729350980342308
"2022-10",0.962000012397766,0.948499977588654,7366.7998046875,7956.5,0.854020480048522,0.862281798668242,0.000501975851118893,0.000538668743250202,0.729350980342308,0.743529900314539
"2022-11",0.948499977588654,1.00100004673004,7956.5,8363.2001953125,0.862281798668242,0.82981878628315,0.000538668743250202,0.000551325918186026,0.743529900314539,0.68859921806844
"2022-12",1.00100004673004,1.03199994564056,8363.2001953125,8229.099609375,0.82981878628315,0.824990064240665,0.000551325918186026,0.000568037240510209,0.68859921806844,0.680608606095816
"2023-01",1.03199994564056,0.957499980926514,8229.099609375,9034,0.824990064240665,0.664283215594756,0.000568037240510209,0.000462934833089392,0.680608606095816,0.44127219052091
"2023-02",0.957499980926514,0.930000007152557,9034,9314.2998046875,0.664283215594756,0.472567216998202,0.000462934833089392,0.00032065193161296,0.44127219052091,0.223319774581426
