"Date","Close","CloseI","correlation","beta","r2"
"2000-03",0.437499958679735,-0.0517090288012442,-1,-2.05123848180113,1
"2000-04",-0.04347829086386,-0.0391369977387258,-0.474451076497004,-1.05466724115374,0.225103823989166
"2000-05",-0.121212128497237,-0.0679636362335795,-0.158260076932386,-0.368505545752056,0.0250462519506447
"2000-06",-0.0517240844750881,-0.0100294992797176,-0.141195981170062,-0.338167258989557,0.0199363050985766
"2000-07",-0.0727273216832494,-0.00469698871460167,-0.133669803240818,-0.329056461894195,0.0178676162984389
"2000-08",0.0588235721141399,0.0335277601879835,-0.119515876825427,-0.290453837166328,0.0142840448133507
"2000-09",-0.0555555936450183,0.00599923451823914,-0.120205876767071,-0.296413407411425,0.0144494528093402
"2000-10",-0.0784313257797512,-0.053598261770555,-0.0611543769146337,-0.147859884611136,0.00373985781581708
"2000-11",-0.148936214507193,-0.110835547927152,0.0852728873425189,0.191739232283698,0.00727146531572993
"2000-12",-0.200000013222485,-0.0113624537100724,0.0766251079631216,0.183507169327167,0.00587140717036003
"2001-01",0.53124998192238,0.110452502919571,0.380484154102764,1.13684067620281,0.144768191523296
"2001-02",-0.122448910202697,-0.0558125894048852,0.402406750032847,1.19848417588572,0.161931192471998
"2001-03",-0.0697674890580853,-0.0254518525607365,0.406283670999337,1.213310036276,0.165066421320697
"2001-04",0.149999910748221,0.0486340878306037,0.428423492882849,1.27174521305428,0.18354668925394
"2001-05",-0.0217391479314567,-0.026667356327313,0.430188516244345,1.27410524875898,0.185062159508511
"2001-06",-0.0444443047105091,-0.0655003794440515,0.434140665462417,1.25936594543701,0.18847811740815
"2001-07",-0.0465117823719182,-0.0448730365255443,0.438259747147778,1.26415733389189,0.192071605970034
"2001-08",0.0487806577071523,-0.0187382730326477,0.436119109222649,1.25935908212459,0.190199877429157
"2001-09",-0.162790807802201,-0.12102958209191,0.472570534701004,1.29949667358894,0.223322910267593
"2001-10",0.0833334741283338,0.0629340685465047,0.480337045472949,1.28258272011796,0.230723677253682
"2001-11",0.0769229934675484,0.0759425314428377,0.48423285605474,1.24727502176767,0.234481458882931
"2001-12",-0.0476190206343814,0.00393312944431146,0.480081595610332,1.23815017626254,0.230478338443762
"2002-01",-0.0249999520684887,-0.0413450983953847,0.480898388598735,1.2347940118529,0.23126326015686
