"Date","Close","CloseI","correlation","beta","r2"
"2002-07",2.32500004768372,6249.2998046875,1,0.000113002901330166,1
"2002-08",2.30999994277954,6435.7001953125,0.908160670215352,0.000127924802600212,0.824755802925996
"2002-09",2.29500007629395,5431.7001953125,0.825053182774947,6.23252850914061e-05,0.680712754407069
"2002-10",2.15000009536743,6139.39990234375,0.452213492353197,7.66481937942473e-05,0.204497042666275
"2002-11",2.17499995231628,6685.60009765625,0.175164922408825,3.24175458237364e-05,0.0306827500424899
"2002-12",2.20499992370605,6036.89990234375,0.226475711528333,4.28400255944249e-05,0.0512912479122646
"2003-01",2.15000009536743,5947.7001953125,0.305722728510148,6.22804529011129e-05,0.0934663867276897
"2003-02",2.20499992370605,5999.39990234375,0.326889832206972,6.65616416559895e-05,0.106856962400302
"2003-03",2.25,5870.5,0.312979226047035,6.1740243675808e-05,0.0979559959370009
"2003-04",2.5,6489.5,0.380065615129771,0.000101136285928178,0.144449871803971
"2003-05",2.65000009536743,6508.5,0.415234598792487,0.000155833937493077,0.172419772034358
"2003-06",2.84999990463257,6862,0.560499178833265,0.000276973210540111,0.314159329472765
"2003-07",2.90000009536743,7061.7001953125,0.672342707838977,0.000366768859787812,0.452044716784248
"2003-08",2.9760000705719,7111.2998046875,0.738427342543235,0.000433942592235785,0.545274940215464
"2003-09",3,6703.60009765625,0.72307273116033,0.000472457294255824,0.522834174547659
"2003-10",3.29999995231628,7129.5,0.759263027692165,0.000559374383898138,0.576480345220273
"2003-11",3.39000010490417,7252.5,0.795194497372053,0.000631732090291708,0.632334288650792
"2003-12",3.20000004768372,7737.2001953125,0.819734310451962,0.000603231218262756,0.671964339732154
"2004-01",3.40000009536743,7929.89990234375,0.851193940849034,0.000599908506678153,0.724531124938109
"2004-02",3.40000009536743,8249.400390625,0.867498117107826,0.00056896931323772,0.752552983185623
"2004-03",3.5,8018.10009765625,0.885160549534269,0.000577693606649428,0.78350919845181
"2004-04",3.5,8109.5,0.897987584674879,0.000579157493995724,0.806381702230224
"2004-05",3.40000009536743,7959.2998046875,0.905305071768987,0.000579156578359914,0.819577272970651
"2004-06",3.49900007247925,8078.2998046875,0.912918611107589,0.000581293318723151,0.833420390506609
"2004-07",3.68499994277954,7919.2998046875,0.916019817415599,0.000598266207666731,0.839092305898107
"2004-08",3.61500000953674,7869.5,0.919003456579551,0.000609758868794558,0.844567353205163
