"Date","Close","CloseI","correlation","beta","sdC","sdI","r2"
"2006-08",-0.0140845512718363,0.0276442879770267,-1,-38.7216170930872,0.116980855729218,0.0030210736149783,1
"2006-09",0.0876190801067205,0.0650489503483105,0.0384346530265204,0.139869799686179,0.0834410705564218,0.0229286708223861,0.00147722255326901
"2006-10",0.134851110393351,0.063263917395167,0.25020623231557,0.83150028276157,0.0744196590395786,0.0223935732609265,0.0626031586895528
"2006-11",0.0648148710817462,0.00700209442939714,0.298626281554012,0.759117069333385,0.0654210278106187,0.0257357383462376,0.0891776560347761
"2006-12",0.0507246399471615,0.0214595827589716,0.342320458389575,0.861389940969442,0.0601556822747845,0.023906154172019,0.117183296232048
"2007-01",0.193103456485869,0.0287491743761707,0.20549328399196,0.653639456632295,0.0697753656432274,0.021936204863827,0.0422274897658002
"2007-02",0.0664739462645323,-0.0209438336995924,0.255097365116514,0.594795121892347,0.0654085369806838,0.0280525929446316,0.0650746656893882
"2007-03",0.0834688175740084,0.0276030848309314,0.254443650659913,0.593869563825814,0.0612479354045338,0.0262417022676094,0.0647415713611438
"2007-04",0.232616398705769,-0.018242456980714,-0.132994902305784,-0.340080490666835,0.0730900116460139,0.0285832302209691,0.0176876440393251
"2007-05",-0.0564123899405051,0.0664227740038954,-0.350025732789212,-0.982758891281894,0.0847303578508457,0.0301781096658909,0.122518013614625
"2007-06",0.0989247649115184,-0.0285334311505426,-0.320989362571348,-0.789367195281043,0.0808245974672532,0.0328666255403006,0.10303417088396
"2007-07",-0.0254403081536371,-0.00601662700611061,-0.195487982947041,-0.505909508604629,0.0838650614861543,0.0324062138204845,0.0382155514767025
"2007-08",0.0634537705766989,-0.0217938021823688,-0.162975927511066,-0.39802278760175,0.0807298091636124,0.0330559353284958,0.0265611529480921
"2007-09",-0.119712945701985,0.00667828261556469,-0.0899651124548216,-0.263048964732358,0.093448645196152,0.0319602773665217,0.0080937214590087
"2007-10",0.0639210405713362,0.0901450965595307,-0.082184954466761,-0.206119532742027,0.0902842792316129,0.0359985746086525,0.00675436674070358
"2007-11",-0.0104838516024146,-0.00821872246782673,-0.0371200323132906,-0.0933596100330367,0.0894262559723728,0.0355561201484927,0.00137789679893974
"2007-12",-0.0904645478922387,-0.0366500150141237,0.104568284144564,0.26622452864381,0.0939639697148134,0.0369073846596452,0.0109345260489383
"2008-01",-0.193548390215185,-0.128656384725351,0.423926338012217,0.93324393276934,0.107554332792005,0.0488565881189942,0.179713540060449
"2008-02",0.102777738486502,-0.00442963257804818,0.411718707435064,0.912555797289759,0.105589835412247,0.0476390711486626,0.169512294051999
"2008-03",-0.105289689218681,0.00748645496344857,0.3927713830699,0.913244158183846,0.107962358054818,0.0464328452721863,0.154269359358642
"2008-04",-0.028716173632597,0.039889954381453,0.365170481538525,0.846894005876809,0.106290186550541,0.0458310465490844,0.133349480587078
"2008-05",0.0028985597886646,-0.014306067911022,0.369088361230499,0.85258670979136,0.104049856535733,0.0450436191345749,0.136226218395815
"2008-06",-0.161849716750155,-0.114308623007352,0.478466733190833,1.03195003424977,0.109239432110889,0.0506491908357925,0.228930414770308
"2008-07",-0.317241403427213,-0.0136889963599615,0.438442081638031,1.11984197058248,0.126928864781697,0.0496953652004069,0.19223145895109
"2008-08",0.28888890826209,-0.014644862334957,0.373197493294827,1.03830235453664,0.135785307473166,0.0488053755766232,0.139276369001542
"2008-09",-0.43652036252579,-0.0614829906721359,0.437547407969906,1.41508782670769,0.159696567457909,0.0493784327969723,0.191447734221183
"2008-10",-0.0695410211726726,-0.17032992036405,0.412617146986854,1.11726267506291,0.15733764157128,0.0581064867088006,0.170252909987571
"2008-11",-0.156950677346213,-0.0225318550488153,0.414407800072786,1.14089570106475,0.157297386209698,0.0571351646916764,0.171733824761166
"2008-12",-0.0248227150457284,0.0320068466562493,0.40774821635129,1.11388193531888,0.154610769351823,0.0565969008320968,0.166258607937658
"2009-01",-0.0509091329929693,-0.0810586822129966,0.408655157589427,1.0865734054968,0.152243665995737,0.0572581281713167,0.166999037824439
"2009-02",-0.212643641933349,-0.0981610870416875,0.446471089807432,1.17620702699472,0.15417199780744,0.0585214492849528,0.199336434033836
"2009-03",-0.0243309109410059,0.0254694458848037,0.44217874041924,1.15793800056295,0.151758759279759,0.0579517184799934,0.195522038478746
"2009-04",0.0847880143263116,0.156493921944978,0.442644531016829,1.0430131549953,0.150370545773725,0.0638157816073329,0.195934180839109
"2009-05",0.618390763547709,0.0427417354157447,0.431247463013661,1.23989112001653,0.18225267133957,0.0633894386965236,0.185974374355719
"2009-06",0.102272762101147,0.0385705047094533,0.436654381225268,1.25223241836173,0.180311862554849,0.0628748813854137,0.190667048643222
"2009-07",0.0902061921958499,0.109043894029826,0.438330127990276,1.2085527323389,0.17826731291571,0.0646557920030533,0.192133301103971
"2009-08",-0.0709219541609408,0.0469825260340806,0.424900516672438,1.16687463332631,0.176368548937557,0.0642220555902508,0.180540449068504
"2009-09",-0.0941476289736353,0.0344035700028062,0.413555459236679,1.13711284595588,0.174842439861835,0.0635882760170034,0.171028117864461
"2009-10",-0.15449434094947,-0.0290317210663414,0.41941705002465,1.16230597090056,0.17449153346328,0.0629651107812366,0.17591066185138
"2009-11",-0.0531561506447707,0.0201405538913255,0.416005569928697,1.15316380116061,0.172528264847259,0.062239830173612,0.1730606342117
"2009-12",-0.140350936962797,0.0253591590796276,0.404387143323473,1.12840416892669,0.171834487371822,0.0615804685823162,0.163528961685319
"2010-01",-0.0857142511157521,-0.0831071863222361,0.410205068096302,1.12231249342074,0.170270497533935,0.0622338443572104,0.168268197891892
"2010-02",-0.244308760668195,-0.0560940265975168,0.426257477015454,1.18184373774446,0.172175732064996,0.0620988975187027,0.18169543671158
"2010-03",0.0517799169697912,0.0520341619221127,0.428885942709488,1.18116337757851,0.170442580857904,0.0618884976936405,0.183943151853806
"2010-04",-0.153846130540114,-0.0348715991818697,0.434692659912517,1.20263473834973,0.169925780184515,0.0614197204027849,0.188957708581819
"2010-05",-0.221818185073322,-0.107965896913937,0.459182072232369,1.25047742862775,0.170883496568274,0.0627493437851501,0.210848175459613
"2010-06",-0.158878490696959,-0.0102570673326637,0.457869248145886,1.25612713204367,0.170334293167254,0.0620883290842255,0.209644248397679
"2010-07",-0.0388889170008961,0.133471442658766,0.431001412890118,1.12748085848177,0.168578156547778,0.0644422680065205,0.185762217913278
"2010-08",0.190751405606056,-0.0297910255915408,0.411945981156099,1.09197211624376,0.169440827858436,0.0639214747718556,0.169699491390661
"2010-09",-0.15048542703155,0.0321488171198587,0.400068037081264,1.06459492439842,0.168825858620834,0.0634436895377481,0.160054434294055
"2010-10",0.108571472379651,0.0283798935398736,0.403577580142138,1.07761192568142,0.168060008019472,0.0629403310586768,0.162874863193384
"2010-11",-0.24226805595394,-0.142949637883713,0.433964065000887,1.1241268755457,0.169361345221641,0.0653811766494094,0.188324809712094
"2010-12",0.027210833089669,0.0638703601506194,0.434641979566436,1.11601356267471,0.167870810603335,0.065378866236344,0.18891365040143
"2011-01",0.251655656670046,0.0960432928098824,0.45840956761629,1.18100088631754,0.170224958630476,0.0660734048444364,0.210139331682154
"2011-02",0.0264550750398602,0.00414582682653153,0.458380186923347,1.18146764628917,0.168751362902376,0.0654713495656978,0.210112395763882
"2011-03",-0.0257732419890201,-0.0252792245387298,0.458279306477795,1.17957747550026,0.167247861775091,0.064977702352003,0.210019922745769
"2011-04",-0.0476189917981762,0.0285917260554058,0.455754896354823,1.17163124005803,0.165839466646829,0.0645101857555635,0.207712525551396
"2011-05",0.0388888486203383,-0.0370350289237139,0.450846985375935,1.15651349825561,0.164541379514227,0.0641436395126197,0.203263004222569
"2011-06",-0.149732602721695,-0.0110824369391943,0.450597038433321,1.16240668507905,0.164107917853664,0.0636150348389396,0.20303769104488
"2011-07",-0.0754717097980288,-0.0703867959939437,0.452349503784706,1.15646586541317,0.16292333352564,0.063727163316613,0.204620073574269
"2011-08",-0.40136058352014,-0.0947076087345593,0.479142259127994,1.25799357245867,0.168859286581688,0.0643148119504002,0.229577304482278
"2011-09",-0.102272681179417,-0.0197279388555761,0.480050431919862,1.26196923672998,0.167801048879619,0.0638311645377319,0.230448417186446
"2011-10",-0.227848142682031,0.0477734771618554,0.457018765889377,1.20959231814308,0.168426497669589,0.0636363747962562,0.208866152375049
"2011-11",-0.311475449530243,-0.0564384156806602,0.46662039929216,1.2552586908368,0.170816802324571,0.063498149894,0.217734597035574
"2011-12",-0.0952382208350743,0.0138232800387597,0.464333092752212,1.24983475311357,0.169685801871492,0.0630409203959537,0.215605221024834
"2012-01",0.210526541672711,-0.00666560950198769,0.455932432888684,1.24593163415272,0.170968144077126,0.0625635626697577,0.207874383359794
"2012-02",0.652174006113447,-0.0050885869051891,0.40794355902978,1.23940731448563,0.188657991901213,0.0620956579456143,0.166417947353884
"2012-03",0.0394736916689349,-0.0540876185044737,0.401948457898769,1.2158909105968,0.187392231843245,0.0619480069759142,0.161562562807199
"2012-04",-0.291139319394344,-0.124500499500499,0.425081887779782,1.27093055372889,0.188895005872011,0.0631787830205678,0.180694611318423
"2012-05",-0.178571389322375,-0.131393552319569,0.434483950533107,1.26975068517976,0.188473092608533,0.0644918209547211,0.188776303270856
"2012-06",0.0217391580649304,0.16624526636257,0.422372062694392,1.17657001696792,0.187215497835864,0.0672077265686835,0.178398159344715
"2012-07",0.0425532444231669,-0.0512658173021592,0.41726281462184,1.15941202972553,0.186066290518554,0.0669637213496882,0.17410825646614
"2012-08",0.0204079364218128,0.101274824127518,0.414908427124712,1.13383227039417,0.184851756835268,0.0676436486087117,0.172149002899102
"2012-09",0.0399999950765995,0.0388114008489995,0.416292956939893,1.13542855056009,0.183733395290841,0.0673639203246217,0.173299825997759
"2012-10",-0.0961536868351784,0.0174352860275995,0.413881662490653,1.12943898658318,0.182712528794354,0.0669548032904822,0.171298030546027
"2012-11",-0.148936290010328,0.0116921287348186,0.410437643152489,1.12329190078652,0.182089775584949,0.0665334614100952,0.16845905891657
"2012-12",0,0.0293524436615962,0.41056184636034,1.12206162740298,0.180921940261836,0.0661992568206037,0.168561029686811
"2013-01",0.200000200013203,0.023850603573615,0.412382644401975,1.13678385410626,0.181493360226168,0.0658389997017599,0.170059445403965
"2013-02",-0.125000088146828,-0.015785131253726,0.412935437912078,1.14041015541805,0.18072489545524,0.0654393627519627,0.17051567588364
"2013-03",-0.190476368405244,-0.0377021265386677,0.416260369921627,1.15375891306094,0.180576181315491,0.0651494061562675,0.17327269556729
"2013-04",-0.0882349773546089,0.0630050505050506,0.408904871157114,1.12726280475103,0.179602120295756,0.0651491218813883,0.167203193656016
"2013-05",0.225806125008523,-0.0116878953112008,0.401547092314836,1.11979277756978,0.180595648073068,0.0647598902413307,0.161240067346499
"2013-06",-0.052631574685419,-0.0670503858200199,0.401161353668232,1.11215227205202,0.17953782886714,0.0647605910385875,0.160930431676928
"2013-07",0.0555555508069021,0.0864003733800645,0.403210118181013,1.10667056988406,0.178660382304281,0.0650940540243347,0.162578399403546
"2013-08",0.0526316556624296,-0.0169445756167175,0.401548744326786,1.10283077363979,0.177780676274206,0.0647312434779692,0.161241394070419
"2013-09",0.175000165395533,0.108027212999819,0.41335688011447,1.12448555555741,0.177970121518438,0.0654211819981876,0.170863910337968
"2013-10",0.319149005819959,0.0785753270640954,0.427287013666396,1.17618269895483,0.180542232099866,0.0655878982603365,0.182574192047947
"2013-11",0.258064426472927,-0.00709542672799979,0.419936478149521,1.17062485136371,0.181806100815509,0.0652190269099633,0.176346645680623
"2013-12",-0.0769230951309215,0.00804063888330231,0.419102040458701,1.16908516156951,0.180917745970836,0.06485669221032,0.175646520316647
"2014-01",0.0555556267853194,0.000352939983166323,0.418782209619455,1.16907494047296,0.180045666595086,0.0644953710654286,0.175378539093753
"2014-02",0.0263157404612959,0.0195560569525268,0.419148949893343,1.1697999446031,0.179094613675753,0.0641710743790598,0.175685842196692
"2014-03",0,0.0223744636567882,0.419086152121462,1.16891448869126,0.178121640800222,0.0638612266121402,0.175633202899973
"2014-04",-0.0641026055759879,0.011459794013829,0.418272420864518,1.16705230607226,0.1772495759164,0.0635263808057385,0.174951818055864
"2014-05",-0.0684931980342148,0.0324792231869682,0.415763929568827,1.15919742382841,0.176404669741452,0.0632702395453681,0.172859645130512
"2014-06",-0.0441174806917117,0.0115569283738124,0.415310238796827,1.15798579354722,0.175506135087167,0.0629450683069951,0.172482594449477
"2014-07",-0.292307754214362,-0.0198013278424956,0.415175942286825,1.1722600381227,0.176903432440103,0.062653376271968,0.172371063053753
"2014-08",-0.0652174073007484,0.00201729761104641,0.414959223649877,1.17214668696148,0.176064243710853,0.0623296407313557,0.172191157292108
"2014-09",-0.0697675317278513,0.00901314192387592,0.414320992202481,1.17083064890959,0.175250583222049,0.0620157967270888,0.171661884579648
"2014-10",-0.400000053849707,-0.0321186268821302,0.415644085720899,1.20104490411124,0.178554347683752,0.0617920764997733,0.172760005994762
"2014-11",0.208333576404951,0.0279543793625416,0.417437660232057,1.21482681678564,0.179096807493426,0.0615410783183914,0.174254200180014
"2014-12",-0.275862314111093,-0.0456052240249222,0.422752232816521,1.23940796262587,0.18004178799977,0.0614108269208831,0.178719450351354
"2015-01",0.142857299853411,0.0120433683240917,0.422626327049423,1.24376462874126,0.179870204053406,0.0611191876083934,0.178613012315286
"2015-02",0.666666816249201,0.0744955941431968,0.434351148133653,1.35569780937154,0.191170227211861,0.0612489059910303,0.188660919885023
"2015-03",-0.0250000346176673,0.0306665423791685,0.43354463853085,1.35174709651637,0.190253564120519,0.0610198556360187,0.187960953598845
"2015-04",-0.0512820452127704,-0.0118130746186981,0.433796493191487,1.35249132415644,0.189384834269537,0.0607430713250723,0.188179397505232
"2015-05",-0.0810811957147108,-0.0147035916227493,0.434305035153524,1.35446274664917,0.188608066320918,0.0604766968131028,0.188620863559704
"2015-06",-0.147058597270101,-0.039946122609021,0.436880079405793,1.36273268666151,0.188170453025208,0.0603257874887214,0.190864203781612
"2015-07",0,0.0381819207309997,0.436525166745755,1.35929313960466,0.187301914867144,0.0601503805448169,0.190554221202409
"2015-08",-0.103448407582081,-0.0824367149831029,0.438299152029353,1.35420741468343,0.186637249322847,0.0604065132329953,0.19210614666965
