"Date","Open","High","Low","Close","Volume","Adjusted"
"2005-04",10.5799999237061,10.4449996948242,8.5,8.75500011444092,570748,4.42522239685059
"2005-05",9,9.5,8.55000019073486,9.69499969482422,278306,4.90034532546997
"2005-06",9.64500045776367,19.3500003814697,8.95499992370605,9.10000038146973,290878,4.59960317611694
"2005-07",9,9.54500007629395,9,9.13500022888184,213126,4.65409469604492
"2005-08",8.94999980926514,9.92500019073486,9,9.74499988555908,328100,4.96487712860107
"2005-09",9.61499977111816,10.7849998474121,9.47500038146973,11,524912,5.60427284240723
"2005-10",11.1899995803833,12.9849996566772,11.2200002670288,11.710000038147,1056178,5.96600341796875
"2005-11",11.75,11.6999998092651,10.6000003814697,10.8000001907349,275828,5.50237894058228
"2005-12",10.7399997711182,12.3999996185303,10.0249996185303,12.1099996566772,749094,6.16979694366455
"2006-01",12.0600004196167,14.1599998474121,12.25,15.4499998092651,808714,7.90752410888672
"2006-02",15.0900001525879,18.9400005340576,14.8000001907349,17.4899997711182,1494034,8.95162296295166
"2006-03",17.0200004577637,17.7999992370605,14.75,15.6300001144409,674906,7.99964904785156
"2006-04",15.5,16.3400001525879,14.6199998855591,14.8000001907349,607802,7.5748462677002
"2006-05",14.710000038147,17.4899997711182,13.0500001907349,13.9499998092651,1307895,7.13980293273926
"2006-06",13.6899995803833,14.25,10.5867700576782,13.3900003433228,410348,6.85318851470947
"2006-07",13.5900001525879,14.5,13.0500001907349,13.4700002670288,286070,6.9291787147522
"2006-08",13.4899997711182,15,13.210000038147,14.6700000762939,204309,7.54647731781006
"2006-09",14.789999961853,17.25,14.1700000762939,16.9899997711182,750793,8.73992156982422
"2006-10",17,18.4500007629395,14.5100002288818,15.1899995803833,1114594,7.81397390365601
"2006-11",15.2799997329712,15.2799997329712,14.0100002288818,14.3999996185303,491913,7.40758228302002
"2006-12",14.1499996185303,15.4399995803833,13.5,13.5299997329712,808077,6.96004152297974
"2007-01",13.5299997329712,15.6899995803833,13.5299997329712,14.6400003433228,453650,7.55160760879517
"2007-02",14.710000038147,16.2000007629395,13,14.2299995422363,1157802,7.34012031555176
"2007-03",14.710000038147,15.1000003814697,13.5,14.0699996948242,766143,7.25758838653564
"2007-04",14.1499996185303,14.5799999237061,13.4499998092651,13.6999998092651,317759,7.08658599853516
"2007-05",13.6999998092651,15.7700004577637,13.1099996566772,15.6000003814697,602977,8.06939697265625
"2007-06",13.9090900421143,16.4400005340576,13.9090900421143,16.25,633791,8.40562057495117
"2007-07",16.25,17.9400005340576,16.1000003814697,17.1000003814697,1177818,8.89017677307129
"2007-08",16.7999992370605,17.2999992370605,15.6999998092651,17.1800003051758,296000,8.93176746368408
"2007-09",17.2000007629395,18,16.0699996948242,16.6000003814697,684528,8.63022708892822
"2007-10",16.7700004577637,17.1700000762939,14,14.4399995803833,392223,7.5332350730896
"2007-11",14.4399995803833,14.6400003433228,10.4300003051758,12.2600002288818,983253,6.39594697952271
"2007-12",12.7200002670288,12.7200002670288,10.4099998474121,10.5500001907349,282741,5.50385189056396
"2008-01",10.7200002670288,11.9200000762939,9.38000011444092,10.4899997711182,355977,5.94706296920776
"2008-02",10.5,12.1899995803833,9.97999954223633,11.8299999237061,435999,6.70674514770508
"2008-03",11.8000001907349,12.0100002288818,10.8699998855591,11.8400001525879,154775,6.71241426467896
"2008-04",11.8500003814697,13.1300001144409,10.3000001907349,10.710000038147,334162,6.07178783416748
"2008-05",10.7299995422363,11.5600004196167,10.6999998092651,11.0799999237061,228326,6.28155136108398
"2008-06",10.3000001907349,11.6999998092651,10.3000001907349,11.0100002288818,306672,6.24186706542969
"2008-07",11.210000038147,11.210000038147,9.75,10.6599998474121,284042,6.10274171829224
"2008-08",10.4499998092651,10.539999961853,9,9.39000034332275,214052,5.3756799697876
"2008-09",9.47000026702881,10.0900001525879,9.10999965667725,9.59000015258789,175666,5.49017810821533
"2008-10",9.6899995803833,9.6899995803833,4.80000019073486,5.76000022888184,382756,3.29754137992859
"2008-11",5.90999984741211,6.55000019073486,4.78999996185303,5.44000005722046,186340,3.11434459686279
"2008-12",5.34999990463257,7.34000015258789,5.05000019073486,6.19999980926514,313689,3.54943609237671
"2009-01",6.44000005722046,7.11999988555908,6.30000019073486,6.80000019073486,297713,3.89293074607849
"2009-02",6.75,7.19999980926514,6.5,6.84999990463257,247590,3.92155575752258
"2009-03",6.65999984741211,7,6,6.65000009536743,159967,3.80705642700195
"2009-04",6.86999988555908,6.86999988555908,5.69999980926514,5.90999984741211,196906,3.38341546058655
"2009-05",5.90000009536743,6.28999996185303,5.6100001335144,6.25,297156,3.5780611038208
"2009-06",6.19999980926514,6.46999979019165,5.92999982833862,6.3899998664856,487303,3.65820956230164
"2009-07",6.3600001335144,6.5,6.05999994277954,6.44999980926514,722614,3.76869487762451
"2009-08",6.5,7.92999982833862,6.30999994277954,7.17999982833862,307871,4.19522857666016
"2009-09",7.11999988555908,7.48999977111816,6.55999994277954,7.44000005722046,391122,4.34714555740356
"2009-10",7.36999988555908,7.42999982833862,7,7.1399998664856,173873,4.17185640335083
"2009-11",7.30000019073486,7.30000019073486,6.57000017166138,6.92000007629395,160183,4.04331207275391
"2009-12",6.57000017166138,7.1399998664856,6.57000017166138,6.80000019073486,547237,4.00161743164062
"2010-01",6.71000003814697,7.11999988555908,6.71000003814697,7.07000017166138,190735,4.16050577163696
"2010-02",7.03999996185303,7.05000019073486,6.59999990463257,6.88000011444092,97827,4.04869604110718
"2010-03",6.88000011444092,7.5,6.6100001335144,6.69999980926514,185259,3.94277048110962
"2010-04",6.69999980926514,8.84000015258789,6.69999980926514,7.44999980926514,391095,4.38412523269653
"2010-05",7.44000005722046,7.44000005722046,6.01000022888184,6.69999980926514,129287,3.94277048110962
"2010-06",6.84999990463257,6.84999990463257,6.25,6.59999990463257,90511,3.88392233848572
"2010-07",6.65999984741211,6.69999980926514,6.01000022888184,6.3899998664856,109319,3.84261250495911
"2010-08",6.40000009536743,6.42999982833862,6,6.19999980926514,94530,3.72835564613342
"2010-09",6.28000020980835,6.44999980926514,5.92000007629395,6.05999994277954,494774,3.64416837692261
"2010-10",6.05999994277954,6.05999994277954,5.69000005722046,5.76999998092651,192327,3.46977734565735
"2010-11",5.73000001907349,6,4.75,4.8899998664856,267564,2.94059062004089
"2010-12",4.98999977111816,5.46999979019165,4.76000022888184,5.23000001907349,234475,3.14504861831665
"2011-01",5.19999980926514,5.34999990463257,4.96000003814697,5.05000019073486,321230,3.06611919403076
"2011-02",5.07999992370605,5.5,5,5.46000003814697,716594,3.31505227088928
"2011-03",5.69999980926514,5.84999990463257,5.30000019073486,5.5,560413,3.33933734893799
"2011-04",5.53999996185303,5.59999990463257,5.26000022888184,5.3899998664856,269885,3.27255153656006
"2011-05",5.3899998664856,5.44000005722046,5.21000003814697,5.32000017166138,137138,3.23005056381226
"2011-06",5.32000017166138,5.40000009536743,5.23999977111816,5.3600001335144,136062,3.2543363571167
"2011-07",5.3600001335144,5.3899998664856,4.92000007629395,5.19000005722046,111105,3.23626708984375
"2011-08",5.15000009536743,5.15999984741211,4.51999998092651,4.92999982833862,69312,3.07414174079895
