"Date","Close","CloseI","correlation","beta","sdC","sdI","r2"
"2000-03",0.157500103891272,-0.0517090542346871,-1,-0.703016562941989,0.106026033088529,0.150815839451678,1
"2000-04",-0.0466521904802458,-0.0391369593108505,-0.311671717166976,-0.275405902818597,0.105751120609561,0.119676568350184,0.0971392592818112
"2000-05",-0.0711372884226422,-0.0679636519394744,-0.00889735270099803,-0.00845485858123149,0.102537436326252,0.107903843368355,7.9162885085957e-05
"2000-06",-1.15739238305628,-0.0100294891998409,0.0490305222545668,0.277913366080864,0.530372959241662,0.093570394069324,0.00240399211255557
"2000-07",-0.0232562045159932,-0.00469698394619567,0.0456542936248341,0.262502210113302,0.481270424146784,0.0837023857721504,0.00208431452638257
"2000-08",0.0385715870818946,0.0335277259898086,0.0773636989763736,0.44642292381954,0.447671068034028,0.0775799984720684,0.00598514191930696
"2000-09",0.054562352184234,0.00599922859755209,0.0786765210559755,0.461243882804544,0.421120749335543,0.071832530982847,0.00618999496547136
"2000-10",-0.0347828100267492,-0.0535982091894978,0.0535836363327373,0.303246313606304,0.395199787906139,0.0698318190981541,0.00287120608263905
"2000-11",-0.0247746235027173,-0.110835527271775,0.0105527187263597,0.0531897278913664,0.373798770565668,0.0741608096603712,0.000111359872517663
"2000-12",-0.0762126538792484,-0.0113625476490857,0.0108336764644176,0.0546256543749648,0.354762778974656,0.0703586110410157,0.000117368545735675
"2001-01",0.0950002328155348,0.110452503554991,0.089327046048258,0.403282295557267,0.343238185892128,0.0760272731396234,0.0079793211557076
"2001-02",0.013698457901917,-0.0558125355254053,0.0700801510716583,0.31139277099469,0.329883741862246,0.0742416157958413,0.00491122757422645
"2001-03",0,-0.0254518265380342,0.0650373680399056,0.289002420609498,0.317700702165203,0.0714956554677925,0.00422985924155814
"2001-04",0.0563063294978414,0.0486340368070792,0.0864635667889597,0.378035872247169,0.30805091596257,0.0704567553031452,0.00747594838186889
"2001-05",0.023454401769911,-0.026667329647321,0.0798116589217333,0.348833086696016,0.298470980333322,0.0682890040793556,0.00636990089983909
"2001-06",-1.20205503212063,-0.0655004149056859,0.203610231417666,1.20351790555078,0.400010997870927,0.0676735522342207,0.0414571263379554
"2001-07",0.138434472429321,-0.0448729921040376,0.179235724670702,1.06478637088708,0.393146280737394,0.0661784001525604,0.0321254449982316
"2001-08",0.0315723214656447,-0.0187382536114387,0.176257076181903,1.05073333575735,0.383525412126631,0.0643351319335229,0.0310665569041932
"2001-09",-0.157575940030022,-0.121029630295538,0.175299105448446,0.974166471473686,0.373472298202279,0.0672055153834177,0.0307297763710252
"2001-10",0.00827358477923745,0.0629340722843177,0.187029577448533,1.00652635447833,0.364912066446264,0.0678068182612949,0.034980062840577
"2001-11",0.105958052833498,0.0759425807413574,0.212748310688201,1.10872815100051,0.358900928535088,0.0688677077256171,0.0452618437006833
"2001-12",-0.0322583033821453,0.00393312531164436,0.213939965091643,1.11472286184907,0.350883731310839,0.0673423465123392,0.0457703086634134
"2002-01",0.116667120331647,-0.0413451132682773,0.198982620233568,1.03942946959167,0.345781635676403,0.0661945210410179,0.0395940831550163
"2002-02",0.00447743656843214,0.0105709155679925,0.201599423200304,1.05231824760067,0.338947263503151,0.0649343228375592,0.0406423274346953
"2002-03",0.106983286049252,0.0140372681841927,0.207741234216875,1.08805797389008,0.334095313353314,0.0637883039393109,0.0431564203939506
"2002-04",0.0228190547426366,-0.0115519704610477,0.20689165171483,1.08523354470581,0.328113202299181,0.0625523259065142,0.0428041555492907
