"Date","Close","CloseI","correlation","beta","r2"
"2000-02",2.70000004768372,12585.7998046875,1,0.000721140062167162,1
"2000-03",2.5699999332428,11935,0.960271649470152,0.00075357491538663,0.922121640776126
"2000-04",2.52500009536743,11467.900390625,0.855820679264069,0.00067696058932819,0.732429035056012
"2000-05",2.84249997138977,10688.5,0.384083132592407,0.000273855318555581,0.147519852741996
"2000-06",3,10581.2998046875,0.102738463066671,7.15488656336782e-05,0.0105551917933018
"2000-07",2.59999990463257,10531.599609375,0.0689188490080503,4.42737084821225e-05,0.00474980774859444
"2000-08",2.66249990463257,10884.7001953125,0.050581960646366,3.22165599453548e-05,0.00255853474283052
"2000-09",2.67499995231628,10950,0.0386558723348558,2.45827318046215e-05,0.00149427646596867
"2000-10",2.63750004768372,10363.099609375,0.0142877153989587,8.49903873565959e-06,0.00020413881132164
"2000-11",2.625,9214.5,-0.0182981758536731,-8.33755574207348e-06,0.000334823239571945
"2000-12",2.51250004768372,9109.7998046875,0.00777136421533981,3.00712418604469e-06,6.03941017674642e-05
"2001-01",2.72749996185303,10116,-0.0153105818086977,-5.86387943824967e-06,0.000234413915320825
"2001-02",2.64000010490417,9551.400390625,-0.0294709900130724,-1.07076055717745e-05,0.000868539252350613
"2001-03",2.57500004768372,9308.2998046875,-0.0257394912943349,-8.78666972793009e-06,0.000662521412091142
"2001-04",2.59750008583069,9761,-0.0275674493463386,-9.22371140662587e-06,0.000759964263462943
"2001-05",2.46499991416931,9500.7001953125,-0.00464961797314023,-1.51426183701208e-06,2.16189472961487e-05
"2001-06",2.63750004768372,8878.400390625,-0.0211269681218425,-6.42724279048995e-06,0.000446348782021348
"2001-07",2.57750010490417,8480,-0.0188048253235468,-5.250997334143e-06,0.000353621455449105
"2001-08",2.59249997138977,8321.099609375,-0.0212017835989021,-5.47747041910187e-06,0.000449515627774675
"2001-09",2.375,7314,0.0571637059762557,1.30444952036055e-05,0.00326768928093982
"2001-10",2.5,7774.2998046875,0.0723196133022206,1.54157908445356e-05,0.00523012646818273
"2001-11",2.48749995231628,8364.7001953125,0.0845374882994361,1.7515973026961e-05,0.0071465869279773
"2001-12",2.61249995231628,8397.599609375,0.0742524502296376,1.50148423560197e-05,0.00551342636510481
"2002-01",2.61249995231628,8050.39990234375,0.062692189012297,1.22622945589568e-05,0.00393031056315357
"2002-02",2.79999995231628,8135.5,0.0208867363928235,4.03903594288263e-06,0.000436255757143298
"2002-03",2.78500008583069,8249.7001953125,-0.0101426246687687,-1.94535492033066e-06,0.000102872835171515
"2002-04",2.95000004768372,8154.39990234375,-0.061619591058634,-1.19900315015257e-05,0.00379697400223329
"2002-05",2.81500005722046,7949.89990234375,-0.0925181005336206,-1.77848056127662e-05,0.00855959892634913
"2002-06",2.73749995231628,6913,-0.117557990387598,-2.14287787318616e-05,0.0138198811039705
"2002-07",2.60999989509583,6249.2998046875,-0.109242492752299,-1.84675314878748e-05,0.0119339222227362
"2002-08",2.51500010490417,6435.7001953125,-0.0820178951980752,-1.31552274081105e-05,0.00672693513272245
"2002-09",2.3675000667572,5431.7001953125,-0.0101536632950778,-1.51977059043809e-06,0.00010309687830981
"2002-10",2.02250003814697,6139.39990234375,0.0991095337401107,1.52643151570049e-05,0.00982269967818213
"2002-11",2.27250003814697,6685.60009765625,0.138417910572021,2.11796115233671e-05,0.019159517967124
"2002-12",2.41000008583069,6036.89990234375,0.160162600017845,2.37198595106815e-05,0.0256520584444762
"2003-01",2.49499988555908,5947.7001953125,0.166473730208271,2.38215902065995e-05,0.0277135028494563
"2003-02",2.83249998092651,5999.39990234375,0.119543929925851,1.68234698603551e-05,0.0142907511821168
"2003-03",2.74499988555908,5870.5,0.0901473202199182,1.23838928287076e-05,0.00812653934283247
"2003-04",2.66249990463257,6489.5,0.0793110720496623,1.07338684317317e-05,0.00629024614966673
"2003-05",2.64499998092651,6508.5,0.0713205108379849,9.51879758669076e-06,0.00508661526619112
"2003-06",2.84999990463257,6862,0.0476374053724505,6.3834029205091e-06,0.00226932239061918
"2003-07",2.90750002861023,7061.7001953125,0.0244655937704632,3.31654545493634e-06,0.000598565278541327
"2003-08",2.8125,7111.2998046875,0.0102364302138041,1.39085730923477e-06,0.000104784503522081
"2003-09",2.83750009536743,6703.60009765625,-0.00898563896120343,-1.22106184010372e-06,8.07417075410971e-05
"2003-10",2.90000009536743,7129.5,-0.0257752188689221,-3.53607709481657e-06,0.000664361907740837
"2003-11",2.96499991416931,7252.5,-0.0426704326710874,-5.95034399020606e-06,0.0018207658243378
"2003-12",3.25,7737.2001953125,-0.0562085311654009,-8.30987376605504e-06,0.00315939897577185
"2004-01",3.28500008583069,7929.89990234375,-0.0634788057769421,-9.92825475553774e-06,0.00402955878286673
"2004-02",3.42499995231628,8249.400390625,-0.0612906364804318,-1.02941377890988e-05,0.00375654212017644
"2004-03",3.4375,8018.10009765625,-0.0657992127083126,-1.17541541548459e-05,0.00432953639303376
"2004-04",3.39249992370605,8109.5,-0.0676746014436884,-1.26727326865667e-05,0.00457985168056207
"2004-05",3.42249989509583,7959.2998046875,-0.07285097864596,-1.42658875892697e-05,0.00530726508967412
"2004-06",3.49499988555908,8078.2998046875,-0.0748704452889475,-1.53792194688511e-05,0.00560558357776529
"2004-07",3.4375,7919.2998046875,-0.0801508909890715,-1.7066838253097e-05,0.00642416532634203
"2004-08",3.48250007629395,7869.5,-0.0861405506994403,-1.90216981978692e-05,0.00742019447480284
"2004-09",3.66249990463257,8029.2001953125,-0.0881906352900075,-2.04797764895162e-05,0.00777758815285511
"2004-10",3.65750002861023,8418.2998046875,-0.0813359170475044,-1.97348242744789e-05,0.00661553140195852
"2004-11",3.63750004768372,8693,-0.0697437187555743,-1.7557402691655e-05,0.00486418630585664
"2004-12",4.125,9080.7998046875,-0.0405693372992654,-1.10398703665702e-05,0.00164587112890157
"2005-01",4.48250007629395,9223.900390625,-0.00539309410753404,-1.62409535700049e-06,2.90854640527184e-05
"2005-02",4.875,9391,0.0341682517532115,1.15955201919472e-05,0.00116746942787084
"2005-03",4.77500009536743,9258.7998046875,0.0598515094225036,2.21055494633916e-05,0.00358220318015203
"2005-04",4.6875,9001.599609375,0.0736553401431507,2.90201463598896e-05,0.00542510913160323
"2005-05",5.03249979019165,9427.099609375,0.0993114892391523,4.22048273133726e-05,0.00986277189489827
"2005-06",5.72249984741211,9783.2001953125,0.136699824118549,6.46305285233471e-05,0.0186868419140423
"2005-07",5.55000019073486,10115.599609375,0.175258675272082,8.89113930129142e-05,0.0307156032581252
"2005-08",5.46750020980835,10008.900390625,0.204521272617023,0.000109636893429719,0.0418289509528867
"2005-09",5.9375,10813.900390625,0.252686508917829,0.000143797654167944,0.0638504717890802
"2005-10",5.5625,10493.7998046875,0.283178908339208,0.00016732755286037,0.0801902941281858
"2005-11",5.88000011444092,10557.7998046875,0.31312318471573,0.000193238721731108,0.0980461288065212
"2005-12",6.53999996185303,10733.900390625,0.345599253240284,0.000226473057474579,0.119438843840242
