"Date","Close","CloseI","correlation","beta","r2"
"2006-05",24.25,11340.5,1,0.00606884127077844,1
"2006-06",24.6000003814697,11548.099609375,0.959295024173966,0.00633571510121542,0.92024694340493
"2006-07",26.1599998474121,11818,0.936562354372033,0.00568752594969462,0.877149043626886
"2006-08",28.1499996185303,12144.7001953125,0.961481509801268,0.00536459897574176,0.924446693689726
"2006-09",29.7800006866455,12934.7001953125,0.945028442951171,0.00363385220745381,0.893078757986715
"2006-10",30.3500003814697,13753,0.921058798640618,0.00257817064389452,0.848349310553299
"2006-11",30.1399993896484,13849.2998046875,0.921423809417764,0.00228489660475373,0.849021836561945
"2006-12",34.1300010681152,14146.5,0.93230231445082,0.00270067152275925,0.869187605530355
"2007-01",34.4599990844727,14553.2001953125,0.950829628162652,0.00281588566123116,0.904076981791927
"2007-02",36.7000007629395,14248.400390625,0.933852365144843,0.00314271161517838,0.872080239886617
"2007-03",36.1300010681152,14641.7001953125,0.944197298324855,0.00324039218266291,0.891508538163954
"2007-04",32.8300018310547,14374.599609375,0.940537326658284,0.0031395610673396,0.884610462837512
"2007-05",32,15329.400390625,0.889448259970971,0.00269479035899611,0.791118207165387
"2007-06",29,14892,0.814693498584584,0.00236731699762409,0.663725496635989
"2007-07",27.3999996185303,14802.400390625,0.723387828681066,0.00207294828347147,0.523289950683908
"2007-08",25.6499996185303,14479.7998046875,0.632784190133226,0.00186184123126568,0.400415831282562
"2007-09",23.2600002288818,14576.5,0.505172385554854,0.00158371735623734,0.255199139127182
"2007-10",23.3700008392334,15890.5,0.313568101838241,0.000966765897725976,0.0983249544904377
"2007-11",19.7700004577637,15759.900390625,0.118578838282458,0.000389693616382934,0.0140609408884172
"2007-12",15.2799997329712,15182.2998046875,-0.0157700949030851,-6.05230559106731e-05,0.000248695893252309
"2008-01",11.1300001144409,13229,0.0469358062871515,0.000217481929470566,0.00220296991182501
"2008-02",12.4499998092651,13170.400390625,0.0904539148869677,0.00046539508311347,0.00818191071837879
"2008-03",11.1499996185303,13269,0.11927102304498,0.000674219958602927,0.0142255769381961
"2008-04",9,13798.2998046875,0.110017018788234,0.000685369786047594,0.0121037444230505
"2008-05",5.6399998664856,13600.900390625,0.113908321109023,0.000788685676258512,0.0129751056178762
"2008-06",5.09999990463257,12046.2001953125,0.205060032073051,0.00149304315693874,0.0420496167538006
"2008-07",4.69000005722046,11881.2998046875,0.281328296319365,0.00211964776170731,0.0791456103099564
"2008-08",5.38000011444092,11707.2998046875,0.34361089842048,0.00263019976068232,0.118068449513329
"2008-09",4.03999996185303,10987.5,0.414207669071659,0.00314322553715806,0.171567993117777
"2008-10",2.80999994277954,9116,0.496101657697548,0.00343929383380498,0.246116854770255
"2008-11",3.29999995231628,8910.599609375,0.551729940932131,0.00356019800514431,0.304405927720972
"2008-12",1.8400000333786,9195.7998046875,0.596901686889241,0.00371972412318345,0.356291623811221
"2009-01",2.22000002861023,8450.400390625,0.632230712696507,0.00374107809956752,0.399715674076734
"2009-02",2.08999991416931,7620.89990234375,0.659689064209849,0.00366138459017047,0.435189661438067
"2009-03",1.77999997138977,7815,0.683182631776697,0.00363625003462656,0.466738508361333
"2009-04",1.92999994754791,9038,0.700831420676071,0.00369879294401568,0.491164680206839
"2009-05",2.44000005722046,9424.2998046875,0.714106782223042,0.00375944801609967,0.509948496416948
"2009-06",2.11500000953674,9787.7998046875,0.724478880886077,0.00382703619733628,0.524869648849943
