"Date","Close","CloseI","correlation","beta","sdC","sdI","r2"
"2000-03",0.0277780592369905,-0.0517090542346871,-1,-0.329751474590388,0.049731745450778,0.150815839451678,1
"2000-04",0.01801807615272,-0.0391369593108505,-0.997122503263778,-0.317459766557709,0.0381021342177316,0.119676568350184,0.994253286515024
"2000-05",-0.0274338913420279,-0.0679636519394744,-0.64415567553949,-0.204293764545352,0.0342216690898065,0.107903843368355,0.414936534329737
"2000-06",-0.0181981531821387,-0.0100294891998409,-0.623520900733345,-0.200781647866474,0.0301308551015017,0.093570394069324,0.388778313651321
"2000-07",0.0185354644026399,-0.00469698394619567,-0.582994891275151,-0.202816333568081,0.029118970418553,0.0837023857721504,0.339883043252925
"2000-08",-0.0263875348394269,0.0335277259898086,-0.599635696139321,-0.215638172115059,0.0278989546001261,0.0775799984720684,0.359562968084488
"2000-09",0.00747656756421966,0.00599922859755209,-0.585040000206124,-0.214557806573827,0.0263438914995487,0.071832530982847,0.342271801841181
"2000-10",-0.0252360207194153,-0.0535982091894978,-0.472856403870895,-0.172797017677835,0.0255188043989644,0.0698318190981541,0.223593178681715
"2000-11",-0.025837483920801,-0.110835527271775,-0.300631957191437,-0.100307656648604,0.0247441991918978,0.0741608096603712,0.0903795736847542
"2000-12",-0.0550098346387071,-0.0113625476490857,-0.264397041204773,-0.10224501410893,0.0272083876044657,0.0703586110410157,0.0699057953978387
"2001-01",0.139171948222163,0.110452503554991,0.28721295412162,0.193227840527344,0.0511487577392879,0.0760272731396234,0.0824912810152678
"2001-02",0.0213555737837181,-0.0558125355254053,0.254905243986912,0.169459696608474,0.0493554447594343,0.0742416157958413,0.0649766834120272
"2001-03",-0.0436362916382479,-0.0254518265380342,0.26327075296958,0.180029728977929,0.0488901381250402,0.0714956554677925,0.0693114893691694
"2001-04",-0.00665403482944571,0.0486340368070792,0.252345970846879,0.168782439579327,0.0471252344747139,0.0704567553031452,0.0636784890026541
"2001-05",0.0526315446684829,-0.026667329647321,0.217373623885118,0.151432419645861,0.0475732471038355,0.0682890040793556,0.0472512923609486
"2001-06",-0.0090910561406371,-0.0655004149056859,0.223256722765448,0.152170782970102,0.0461259903051984,0.0676735522342207,0.0498435642599682
"2001-07",-1.6167727242561,-0.0448729921040376,0.150728375074671,0.874061756972333,0.383763234243778,0.0661784001525604,0.0227190430526507
"2001-08",0.0154828833108978,-0.0187382536114387,0.148706585487633,0.863849522212636,0.373728391382389,0.0643351319335229,0.0221136485673906
"2001-09",-0.0331841852203376,-0.121029630295538,0.12715055768594,0.688558481511284,0.363938062591024,0.0672055153834177,0.0161672643198457
"2001-10",-0.00834846753627816,0.0629340722843177,0.134321195704433,0.703395351448213,0.355081716711629,0.0678068182612949,0.0180421836154685
"2001-11",0.038353574329798,0.0759425807413574,0.148514304700114,0.749197290776555,0.347410979394931,0.0688677077256171,0.0220564987005584
"2001-12",0.0108111000293216,0.00393312531164436,0.150317876296219,0.75863886549214,0.339869898487813,0.0673423465123392,0.0225954639342054
"2002-01",0.0953648881479185,-0.0413451132682773,0.13875009596985,0.700284422532708,0.334089800933263,0.0661945210410179,0.0192515891316426
"2002-02",0.0996007205545866,0.0105709155679925,0.144103851877726,0.729354906258875,0.328653025780028,0.0649343228375592,0.0207659201259975
"2002-03",0.0188674522846697,0.0140372681841927,0.146853093846155,0.742101470295031,0.322345228835152,0.0637883039393109,0.0215658311721876
"2002-04",0.0814820171282145,-0.0115519704610477,0.145593494356991,0.738161661239161,0.317141428670633,0.0625523259065142,0.0211974655990792
"2002-05",-0.00753463362478768,-0.0250784855353026,0.144122902746046,0.729988512470001,0.311306525584188,0.061461789253599,0.0207714110959463
"2002-06",-0.0662525007851974,-0.1304293028945,0.13922716098531,0.660778082597116,0.305719027740722,0.0644155631255735,0.0193842023560294
"2002-07",0.0492427324164697,-0.0960075503128164,0.121644921890843,0.562566544966809,0.300916780075894,0.0650678547017684,0.0147974870218293
"2002-08",0.00143267449828488,0.0298274041013658,0.124122147917631,0.569517542199318,0.295971164589941,0.0645047324244305,0.0154063076036864
"2002-09",-0.0207438964623164,-0.156004781069707,0.11064870079965,0.472433646752786,0.291183631203485,0.0681981283683833,0.0122431349886504
"2002-10",-0.0131483723818762,0.130290642263722,0.109445509236671,0.435813103450564,0.286641140181138,0.0719840346857844,0.0119783194920743
"2002-11",0.0214656715619548,0.0889663817312154,0.115292601072605,0.445662196022413,0.282467391276931,0.0730741816316696,0.0132923838620868
"2002-12",0.00217387228295163,-0.0970294641972248,0.108068008081907,0.409688319639932,0.27836983956631,0.0734286837819793,0.011678694370791
"2003-01",-0.000872467328971727,-0.014775747233546,0.107997567294408,0.409524132717795,0.274433735037486,0.072372232549212,0.0116634745415102
"2003-02",0.012518390333117,0.00869238618852974,0.109366202380438,0.414336339344993,0.270717143890185,0.0714571789511707,0.0119609662231189
"2003-03",-0.0247272354806286,-0.0214854659535854,0.109221819330193,0.413725899645408,0.267039511059989,0.0704972573774444,0.0119294058177972
"2003-04",0.00894857824303008,0.105442466570139,0.112398007442424,0.410774563320726,0.263597477969219,0.0721267428320668,0.0126333120770273
"2003-05",0.0716922454482065,0.00292780645658364,0.114031985522746,0.417420752412429,0.260733457501197,0.0712277807924976,0.0130032937222597
"2003-06",0.0344824938240287,0.0543135899208727,0.118458220233128,0.429586853467308,0.257659682715566,0.0710494448188256,0.0140323499408003
"2003-07",0.0233335212523356,0.0291023309986156,0.120656073883273,0.436287540436483,0.254630476828703,0.0704184987598786,0.0145578881649258
"2003-08",0.00912067137175265,0.00702374895608338,0.121299725647479,0.43850093679152,0.251646671368732,0.0696114184395487,0.0147136234421538
"2003-09",-0.0251774590785786,-0.0573312500145908,0.120410890379921,0.432702868281421,0.248703631304911,0.0692082902179131,0.0144987825220854
